sample_id	chrom	start	end	cn_a	cn_b	was_cn_updated	is_ai	is_msai	msai_mirrored_vs_ref	is_reference	ai_pvalue	effect_size	diptest_pvalue
CRUK0063_SU_T1-R5	10	42905510	43287198	1.97617936365269	7.35061166488752	TRUE	FALSE	FALSE	FALSE	FALSE	1153.49210213128	-7.07572864188437	11924.3115901288
CRUK0063_SU_T1-R5	10	43287199	45406909	2.31544296350262	6.4885981720573	TRUE	FALSE	FALSE	FALSE	FALSE	2.47945017643729	-6.80213173276614	40.1688717362988
CRUK0063_SU_T1-R5	10	45406910	48029401	3.18217143171514	3.36035605435726	TRUE	FALSE	FALSE	FALSE	FALSE	5396.91416656501	-0.119917905789699	14600.9065479994
CRUK0063_SU_T1-R5	10	48029402	51051653	2.55812281774964	0	TRUE	TRUE	TRUE	FALSE	FALSE	2.82278830139028e-06	5.44205357367628	0
CRUK0063_SU_T1-R5	10	51051654	51370975	2	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	10	51370976	51555779	5	2	FALSE	NA	FALSE	FALSE	FALSE	Inf	NA	17280
CRUK0063_SU_T1-R5	10	51555780	51632855	4.42577911651064	3.27826167307919	TRUE	FALSE	FALSE	FALSE	FALSE	17280	NA	17280
CRUK0063_SU_T1-R5	10	51632856	51633026	5	2	FALSE	NA	FALSE	FALSE	FALSE	Inf	NA	17280
CRUK0063_SU_T1-R5	10	51633027	67680418	2.68983971963695	0.146176393603442	TRUE	TRUE	FALSE	FALSE	FALSE	0.019932289257725	8.74581895994017	146.223011268162
CRUK0063_SU_T1-R5	10	67680419	70706271	3	0	FALSE	FALSE	FALSE	FALSE	TRUE	3.90697748079088	9.09869439512442	2699.03939019571
CRUK0063_SU_T1-R5	10	70706272	72291144	3	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.0535361884042159	4.95220664500587	44.588151419943
CRUK0063_SU_T1-R5	10	72291145	73558774	2	0	FALSE	TRUE	TRUE	FALSE	TRUE	6.54247644709035e-07	4.99504293576665	0
CRUK0063_SU_T1-R5	10	73558775	75059500	3	0	FALSE	TRUE	TRUE	FALSE	TRUE	0.000205952003982933	8.83696478637827	1.86221258619142
CRUK0063_SU_T1-R5	10	75059501	75587798	3	0	FALSE	NA	FALSE	FALSE	TRUE	Inf	NA	5849.44333404077
CRUK0063_SU_T1-R5	10	75587799	89268100	3	0	FALSE	TRUE	TRUE	FALSE	TRUE	9.2727361656951e-11	7.5950961488705	0.267586910197792
CRUK0063_SU_T1-R5	10	89268101	94243111	3	0	FALSE	TRUE	TRUE	FALSE	TRUE	2.96651322431972e-08	6.58660406778257	0
CRUK0063_SU_T1-R5	10	94243112	105345001	3	0	FALSE	TRUE	TRUE	FALSE	TRUE	3.51025476928405e-35	7.84699411226292	0
CRUK0063_SU_T1-R5	10	105345002	115327280	3	0	FALSE	TRUE	TRUE	FALSE	TRUE	0.000338742706881048	7.06867286447265	0
CRUK0063_SU_T1-R5	10	115327281	124184413	3	0	FALSE	TRUE	TRUE	FALSE	TRUE	1.03249714362197e-16	7.060746202415	0
CRUK0063_SU_T1-R5	10	124184414	124330426	3	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	NA	11097.9632445267
CRUK0063_SU_T1-R5	10	124330427	129876036	3	0	FALSE	TRUE	TRUE	FALSE	TRUE	8.12761483336798e-10	6.51914854728168	0.0957182047466176
CRUK0063_SU_T1-R5	10	129876037	129899777	3	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	10	129899778	131638723	3	0	FALSE	FALSE	FALSE	FALSE	TRUE	75.5958683967518	6.83528795809842	7312.19035286679
CRUK0063_SU_T1-R5	10	131638724	133930844	3	0	FALSE	FALSE	FALSE	FALSE	TRUE	38.402815088375	6.57482453301192	2080.42993588757
CRUK0063_SU_T1-R5	10	133930845	133962894	3	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	10	133962895	133967286	3	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	10	133967287	134000541	3	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	10	134000542	134621830	3.27355520216144	0	TRUE	FALSE	FALSE	FALSE	FALSE	74.4829948719657	3.13887310371878	9102.0097026279
CRUK0063_SU_T1-R5	10	134621831	135381927	2	0	FALSE	TRUE	FALSE	FALSE	TRUE	0.037830976164115	4.83832316788005	3390.42048659939
CRUK0063_SU_T1-R5	11	193863	211201	2.16404252386362	0.712005947525341	TRUE	FALSE	FALSE	FALSE	FALSE	4270.92433710176	1.20779767739004	481.51854856087
CRUK0063_SU_T1-R5	11	211202	280463	2	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	NA	16350.8367072537
CRUK0063_SU_T1-R5	11	280464	404467	1.89969223929812	0.0188694753036698	TRUE	FALSE	FALSE	FALSE	FALSE	1.42494273742839	4.82073440843431	182.422235671769
CRUK0063_SU_T1-R5	11	404468	1010650	1.73512271528695	0	TRUE	TRUE	FALSE	FALSE	FALSE	0.00635220300863298	4.67083270924354	5044.44673279201
CRUK0063_SU_T1-R5	11	1010651	1086176	1.46170843490706	0	TRUE	FALSE	FALSE	FALSE	FALSE	2.96655162767691	3.89337348647904	14811.9305853392
CRUK0063_SU_T1-R5	11	1086177	1159095	1.63640853126813	0	TRUE	FALSE	FALSE	FALSE	FALSE	32.3754554651053	4.71181525896739	7661.2793668757
CRUK0063_SU_T1-R5	11	1159096	1217083	1.80945932765763	0	TRUE	FALSE	FALSE	FALSE	FALSE	779.793676796323	9.12190925314259	14036.1678190824
CRUK0063_SU_T1-R5	11	1217084	1629299	1.6643208797277	0	TRUE	TRUE	FALSE	FALSE	FALSE	7.8457062597571e-05	5.24530736718074	0.139747280934444
CRUK0063_SU_T1-R5	11	1629300	2976048	1.80713926691918	0	TRUE	TRUE	FALSE	FALSE	FALSE	1.24726585220849e-06	5.07194457317051	2.8062717089459
CRUK0063_SU_T1-R5	11	2976049	3752860	1.83139264889692	0.217102637444452	TRUE	FALSE	FALSE	FALSE	FALSE	1.24352071740916	3.39330674247608	111.248104809392
CRUK0063_SU_T1-R5	11	3752861	6173061	1.89930985451683	0	TRUE	TRUE	FALSE	FALSE	FALSE	2.12899858690734e-12	5.40431211725449	0
CRUK0063_SU_T1-R5	11	6173062	6221253	2	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	11	6221254	6227083	2	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	11	6227084	6231708	2	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	11	6231709	7081053	2.16375601171378	0.150179949088541	TRUE	TRUE	FALSE	FALSE	FALSE	3.62605312915138e-05	6.89629867569324	0
CRUK0063_SU_T1-R5	11	7081054	9202357	2.0040741800489	0.0912614828258071	TRUE	TRUE	FALSE	FALSE	FALSE	7.03738755735775e-08	3.95624187440415	1.18214021417714
CRUK0063_SU_T1-R5	11	9202358	9522801	2	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	NA	17280
CRUK0063_SU_T1-R5	11	9522802	11678210	2.19761266632767	0.0223547170623433	TRUE	TRUE	FALSE	FALSE	FALSE	0.032849598284014	7.02229871060403	831.054634719183
CRUK0063_SU_T1-R5	11	11678211	13032386	2.13226323997776	0.114974060298429	TRUE	FALSE	FALSE	FALSE	FALSE	13.1380849648387	4.89907428520903	1288.40982905992
CRUK0063_SU_T1-R5	11	13032387	14264978	2.41109268183907	0.514851622007508	TRUE	FALSE	FALSE	FALSE	FALSE	344.985753114134	2.57328217239559	15295.9554934877
CRUK0063_SU_T1-R5	11	14264979	16424475	2.1292871282099	1.85918029300482	TRUE	FALSE	FALSE	FALSE	FALSE	11631.1889222635	0.441503762485715	9830.37238619627
CRUK0063_SU_T1-R5	11	16424476	33129986	1.98839053894489	2.09242830946725	TRUE	FALSE	FALSE	FALSE	FALSE	463.161586223887	-0.180934605822047	17120.1310265609
CRUK0063_SU_T1-R5	11	33129987	34673151	2.26141826249028	1.82725999608383	TRUE	FALSE	FALSE	FALSE	FALSE	163.956922469161	1.13970282778162	11274.2132366674
CRUK0063_SU_T1-R5	11	34673152	35198243	2	2	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	11	35198244	36680764	2.34390790241347	2.10435230817821	TRUE	FALSE	FALSE	FALSE	FALSE	3351.12512744006	0.540330048524854	13418.4679222142
CRUK0063_SU_T1-R5	11	36680765	43344942	2	2	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	11	43344943	45793074	2.01971820009478	1.93362961863955	TRUE	FALSE	FALSE	FALSE	FALSE	6786.11271954707	0.225346876941476	13205.4639774085
CRUK0063_SU_T1-R5	11	45793075	47786902	2.04052270928444	2.05846789283837	TRUE	FALSE	FALSE	FALSE	FALSE	11547.5088550734	-0.0394909284810348	17161.8779352497
CRUK0063_SU_T1-R5	11	47786903	47814279	2	2	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	11	47814280	47861856	2	2	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	11	47861857	48188965	2	2	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	11	48188966	48346891	2	2	FALSE	NA	FALSE	FALSE	FALSE	Inf	NA	13512.96
CRUK0063_SU_T1-R5	11	48346892	48346960	2	2	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	11	48346961	48387833	1.26994127446844	1.14507691932825	TRUE	FALSE	FALSE	FALSE	FALSE	9734.92958121084	NA	6800.80486253584
CRUK0063_SU_T1-R5	11	48387834	48388557	3	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	11	48388558	48388781	3	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	NA	16657.92
CRUK0063_SU_T1-R5	11	48388782	48454206	3	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	11	48454207	48510776	3	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	11	48510777	51527528	2.35270585776097	2.03484094276432	TRUE	FALSE	FALSE	FALSE	FALSE	17280	NA	17280
CRUK0063_SU_T1-R5	11	51527529	55135519	3	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	11	55135520	55136269	2	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	11	55136270	55322719	1.82995990669645	0.0559577423257949	TRUE	FALSE	FALSE	FALSE	FALSE	17280	NA	17280
CRUK0063_SU_T1-R5	11	55322720	55945038	2.28278488776724	0.178163936894772	TRUE	FALSE	FALSE	FALSE	FALSE	58.8424749919735	11.7938269849863	0.129330351372303
CRUK0063_SU_T1-R5	11	55945039	56019643	2	0	FALSE	NA	FALSE	FALSE	TRUE	Inf	NA	17280
CRUK0063_SU_T1-R5	11	56019644	58207681	2.52786064971797	0.46723006281077	TRUE	TRUE	FALSE	FALSE	FALSE	0.0100258866949158	2.75786657401151	1677.81081235977
CRUK0063_SU_T1-R5	11	58207682	60234564	2.14495028739677	2.02113805421909	TRUE	FALSE	FALSE	FALSE	FALSE	4731.42693654994	0.381705989829507	16639.8681882162
CRUK0063_SU_T1-R5	11	60234565	61675121	1.96990595595011	1.91582610003942	TRUE	FALSE	FALSE	FALSE	FALSE	16194.1687484956	0.150553291945239	5847.04563502078
CRUK0063_SU_T1-R5	11	61675122	62417460	1.97362690504159	1.801840351569	TRUE	FALSE	FALSE	FALSE	FALSE	10383.1656356934	0.292594115989529	15181.1676187688
CRUK0063_SU_T1-R5	11	62417461	64575420	2.26229840091137	3.8594633408688	TRUE	TRUE	TRUE	TRUE	FALSE	0.00314763213366093	-2.11433362179295	3605.66949991152
CRUK0063_SU_T1-R5	11	64575421	64597573	4	2	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	11	64597574	66468288	2.02608486228429	3.82633407604212	TRUE	TRUE	TRUE	TRUE	FALSE	5.03739904798125e-13	-4.40582477786061	0.18590927098316
CRUK0063_SU_T1-R5	11	66468289	67801413	3.58754355403046	3.31042399364205	TRUE	FALSE	FALSE	FALSE	FALSE	1181.03064015236	0.438086703801101	14951.7864280273
CRUK0063_SU_T1-R5	11	67801414	70034064	4.09045236413301	3.80022683869747	TRUE	FALSE	FALSE	FALSE	FALSE	1715.76659165445	0.482552169781729	11208.3156423314
CRUK0063_SU_T1-R5	11	70034065	75046354	3.87883744466926	3.81143304448931	TRUE	FALSE	FALSE	FALSE	FALSE	3991.82317985229	0.161543817606781	17200.090408295
CRUK0063_SU_T1-R5	11	75046355	76237687	4.37332491579944	2.6117194924491	TRUE	FALSE	FALSE	FALSE	FALSE	2437.02674819798	NA	15752.5298427535
CRUK0063_SU_T1-R5	11	76237688	76637651	2	0	FALSE	FALSE	FALSE	FALSE	TRUE	344.985753114134	12.6591362104247	4.32851825726068
CRUK0063_SU_T1-R5	11	76637652	76924066	2.56462125274895	0.00632873812214196	TRUE	TRUE	FALSE	FALSE	FALSE	0.032849598284014	5.72003853620674	2796.09641479699
CRUK0063_SU_T1-R5	11	76924067	76940165	2	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	NA	2013.77731362632
CRUK0063_SU_T1-R5	11	76940166	77301384	3.02908086358368	0.142393279857135	TRUE	FALSE	FALSE	FALSE	FALSE	525.015163755259	6.25005224558396	317.784392162274
CRUK0063_SU_T1-R5	11	77301385	89451076	3	0	FALSE	TRUE	TRUE	FALSE	TRUE	1.52455320840795e-12	8.40498538408369	0
CRUK0063_SU_T1-R5	11	89451077	90602208	3	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	11	90602209	95522468	3	0	FALSE	TRUE	FALSE	FALSE	TRUE	0.0322555650521287	3.91016786393205	4.03010249453033
CRUK0063_SU_T1-R5	11	95522469	95528713	3	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	11	95528714	112088513	3	0	FALSE	TRUE	TRUE	FALSE	TRUE	4.46242627787544e-19	9.08553433480681	0
CRUK0063_SU_T1-R5	11	112088514	114401579	3	0	FALSE	TRUE	TRUE	FALSE	TRUE	0.00381452579908375	9.56455602910936	0
CRUK0063_SU_T1-R5	11	114401580	114421861	2	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	NA	3609.79306336367
CRUK0063_SU_T1-R5	11	114421862	114422002	2	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	NA	4118.68444095978
CRUK0063_SU_T1-R5	11	114422003	114441639	2	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	11	114441640	114441758	2	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	11	114441759	117078702	2.8727161979058	0.12461318284183	TRUE	FALSE	FALSE	FALSE	FALSE	280.455239369319	10.8837536265232	3227.59903703748
CRUK0063_SU_T1-R5	11	117078703	117100578	3	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	11	117100579	123600475	3	0	FALSE	TRUE	TRUE	FALSE	TRUE	4.77500875020338e-19	4.82781629959701	0
CRUK0063_SU_T1-R5	11	123600476	129784981	3	0	FALSE	TRUE	TRUE	FALSE	TRUE	2.88191789841383e-18	8.49126009014366	0
CRUK0063_SU_T1-R5	11	129784982	134856707	3	0	FALSE	TRUE	TRUE	FALSE	TRUE	0.0130156166926281	5.333691743428	344.144043421473
CRUK0063_SU_T1-R5	12	208351	1702272	4	1	FALSE	FALSE	FALSE	FALSE	TRUE	0.302174247969495	4.9529359222874	69.6053267576507
CRUK0063_SU_T1-R5	12	1702273	4655018	4	1	FALSE	TRUE	FALSE	FALSE	TRUE	8.36618487008706e-05	6.02964943225417	4.66932614975661
CRUK0063_SU_T1-R5	12	4655019	4665499	4	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	12	4665500	6575043	4	1	FALSE	TRUE	TRUE	FALSE	TRUE	0.000665711170011886	7.90070517134205	330.240975611543
CRUK0063_SU_T1-R5	12	6575044	11187570	4	1	FALSE	TRUE	TRUE	FALSE	TRUE	1.85207542926451e-18	5.40020076731528	0
CRUK0063_SU_T1-R5	12	11187571	11201857	4	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	12	11201858	11214640	4	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	12	11214641	11244007	4	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	12	11244008	11244035	4	1	FALSE	NA	FALSE	FALSE	TRUE	Inf	NA	5745.29098525568
CRUK0063_SU_T1-R5	12	11244036	11244835	4	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	12	11244836	11286484	4	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	12	11286485	21229620	4	1	FALSE	TRUE	TRUE	FALSE	TRUE	2.62719793833288e-07	3.96456140244094	0.430458839435985
CRUK0063_SU_T1-R5	12	21229621	21621602	4	1	FALSE	FALSE	FALSE	FALSE	TRUE	57.9473819414725	8.02340363485596	1169.4638787589
CRUK0063_SU_T1-R5	12	21621603	22079047	4	1	FALSE	FALSE	FALSE	FALSE	TRUE	5.12372697863104	6.08674375658709	513.721007103886
CRUK0063_SU_T1-R5	12	22079048	29596397	4	1	FALSE	TRUE	TRUE	FALSE	TRUE	5.81392437147071e-07	6.68695684233709	0.0424361027437925
CRUK0063_SU_T1-R5	12	29596398	31545220	2.56513805278272	1.38143944991528	TRUE	FALSE	FALSE	FALSE	FALSE	22.7373999480723	1.55277268696204	4647.18919860158
CRUK0063_SU_T1-R5	12	31545221	32945612	1.78770020948608	1.66482072009275	TRUE	FALSE	FALSE	FALSE	FALSE	7577.21970872006	0.331499957075864	12960.6601119927
CRUK0063_SU_T1-R5	12	32945613	34182570	0.981216058513878	1.92531559022858	TRUE	FALSE	FALSE	FALSE	FALSE	1817.72648847432	-1.84763415614108	7510.52486175278
CRUK0063_SU_T1-R5	12	38710758	39720118	2	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	NA	17280
CRUK0063_SU_T1-R5	12	39720119	40709185	1.60676410605352	1.98082316620548	TRUE	FALSE	FALSE	FALSE	FALSE	2350.7215738124	-1.28402606005663	6073.90676166834
CRUK0063_SU_T1-R5	12	40709186	40714728	2	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	12	40714729	40793829	2	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	12	40793830	40815624	2	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	12	40815625	40815773	2	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	12	40815774	40820252	2	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	12	40820253	40840467	2	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	12	40840468	40844078	2	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	12	40844079	43824172	1.19803934019842	2.16809485229732	TRUE	FALSE	FALSE	FALSE	FALSE	0.129044336870086	-2.64612429805551	9835.94303592147
CRUK0063_SU_T1-R5	12	43824173	45417470	1.55313460435289	2.04727522782318	TRUE	FALSE	FALSE	FALSE	FALSE	305.376935962564	-1.27827183844242	4000.96467384113
CRUK0063_SU_T1-R5	12	45417471	48114761	1.45950036968189	2.16585959568471	TRUE	FALSE	FALSE	FALSE	FALSE	7.73160816298054	-1.98592915320216	14093.9467886856
CRUK0063_SU_T1-R5	12	48114762	48578301	1.42168800221096	1.84694244759348	TRUE	TRUE	TRUE	TRUE	FALSE	0.0271901667823354	-0.461604545554638	14450.0315175947
CRUK0063_SU_T1-R5	12	48578302	49435070	1.32496003875328	1.98097006766756	TRUE	TRUE	TRUE	TRUE	FALSE	0.0293922628036004	-1.99414176354678	12859.0692838578
CRUK0063_SU_T1-R5	12	49435071	50156758	2	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	12	50156759	50192008	2	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	12	50192009	52225638	1.35262611473437	2.19035381914102	TRUE	TRUE	TRUE	TRUE	FALSE	3.20600140228332e-05	-2.56977864448374	17113.570079214
CRUK0063_SU_T1-R5	12	52225639	53202665	1.33476490753334	1.82048345737805	TRUE	TRUE	TRUE	TRUE	FALSE	0.0064233764403954	-0.824549371586376	17133.667336257
CRUK0063_SU_T1-R5	12	53202666	53693953	1.24793395704633	2.45058003232913	TRUE	FALSE	FALSE	FALSE	FALSE	113.176924495826	-1.79076158282417	15900.4570867982
CRUK0063_SU_T1-R5	12	53693954	57567723	1.33150356320642	2.02093579050963	TRUE	TRUE	TRUE	TRUE	FALSE	3.1252378244221e-06	-2.20599167164214	14984.7430490089
CRUK0063_SU_T1-R5	12	57567724	57605147	2	1	FALSE	NA	FALSE	FALSE	TRUE	Inf	0	17280
CRUK0063_SU_T1-R5	12	57605148	57995141	2	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	NA	17280
CRUK0063_SU_T1-R5	12	57995142	58006962	2	1	FALSE	NA	FALSE	FALSE	TRUE	Inf	0	17280
CRUK0063_SU_T1-R5	12	58006963	66911857	1.41093275589862	1.91710785095121	TRUE	FALSE	FALSE	FALSE	FALSE	1.23373307943125	-1.45697959030617	8993.8994603437
CRUK0063_SU_T1-R5	12	66911858	68674365	1.14380874935586	2.40549999177326	TRUE	FALSE	FALSE	FALSE	FALSE	1817.72648847432	-1.7648516000647	9931.0641387254
CRUK0063_SU_T1-R5	12	68674366	70938382	1.48796988068788	2.06123129652973	TRUE	FALSE	FALSE	FALSE	FALSE	35.2188493650589	-1.55658240714749	5213.17339757805
CRUK0063_SU_T1-R5	12	70938383	81241988	1.44571682706296	2.05042643816119	TRUE	TRUE	TRUE	TRUE	FALSE	0.000876977274903232	-1.59404967123208	16550.1635434283
CRUK0063_SU_T1-R5	12	81241989	82617441	2	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	12	82617442	83359487	2	1	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	12	83359488	102471023	1.38870538443157	1.98602265757364	TRUE	TRUE	TRUE	TRUE	FALSE	1.78408741308924e-09	-1.72592669335744	17161.6263834425
CRUK0063_SU_T1-R5	12	102471024	105371566	1.36552475854719	1.92131282998492	TRUE	FALSE	FALSE	FALSE	FALSE	0.195565142803671	-1.48127646635583	11427.363339307
CRUK0063_SU_T1-R5	12	105371567	109338999	1.54626289919316	2.0079319471479	TRUE	FALSE	FALSE	FALSE	FALSE	43.1526016146767	-0.964534466373352	6684.73549514385
CRUK0063_SU_T1-R5	12	109339000	123262213	1.50524141555005	1.96273027041107	TRUE	TRUE	TRUE	TRUE	FALSE	2.32938304077119e-14	-0.961315597767501	11076.0499497095
CRUK0063_SU_T1-R5	12	123262214	124241425	1.6703500267315	2.16473258509966	TRUE	FALSE	FALSE	FALSE	FALSE	1143.8077775995	-1.38178417982308	11738.2039050117
CRUK0063_SU_T1-R5	12	124241426	125451657	1.24246391841433	2.02668341568651	TRUE	FALSE	FALSE	FALSE	FALSE	0.136184655874749	-2.07784182284384	5657.97131165886
CRUK0063_SU_T1-R5	12	125451658	133257388	1.59145072420813	1.82929857965369	TRUE	FALSE	FALSE	FALSE	FALSE	0.153965778419789	-0.228828494345139	17153.9594213324
CRUK0063_SU_T1-R5	12	133257389	133810949	1.54896220130565	2.05773318492212	TRUE	FALSE	FALSE	FALSE	FALSE	4.5205432106928	-1.37187741607705	14853.1930330368
CRUK0063_SU_T1-R5	13	19600440	24167422	2.79604184361888	0.169581073871256	TRUE	TRUE	FALSE	FALSE	FALSE	6.71471199719524e-05	8.18034338228692	0
CRUK0063_SU_T1-R5	13	24167423	31729776	2.91801001210306	0	TRUE	TRUE	FALSE	FALSE	FALSE	6.42634551612817e-16	5.10069228308904	0
CRUK0063_SU_T1-R5	13	31729777	31835126	3	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	13	31835127	39586270	2.95743004127113	0.0842116340886845	TRUE	TRUE	FALSE	FALSE	FALSE	1.23536523133621e-09	6.13135425574238	0
CRUK0063_SU_T1-R5	13	39586271	39588532	3	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	NA	10046.354068875
CRUK0063_SU_T1-R5	13	39588533	48986220	3.02611468541812	0.176810525449917	TRUE	TRUE	FALSE	FALSE	FALSE	2.1899416497459e-10	11.1819220813316	0
CRUK0063_SU_T1-R5	13	48986221	52509155	2.82124298823749	0.0513576013929669	TRUE	TRUE	FALSE	FALSE	FALSE	0.00174936641389567	8.93570653493529	0
CRUK0063_SU_T1-R5	13	52509156	52548358	3	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	13	52548359	88325601	2.93691695901091	0.1756448423217	TRUE	TRUE	FALSE	FALSE	FALSE	4.35797037579118e-05	5.91575292851021	0
CRUK0063_SU_T1-R5	13	88325602	92346106	3.04759348715715	0.293724296003048	TRUE	FALSE	FALSE	FALSE	FALSE	17280	NA	17280
CRUK0063_SU_T1-R5	13	92346107	94938798	3	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	13	94938799	96375598	2.08159546665904	0.042664093525222	TRUE	FALSE	FALSE	FALSE	FALSE	344.985753114134	5.93401374164541	66.5397264760728
CRUK0063_SU_T1-R5	13	96375599	99500971	2.17089980179771	0.136424659913366	TRUE	FALSE	FALSE	FALSE	FALSE	23.770217098021	5.04667036884633	79.1394158137104
CRUK0063_SU_T1-R5	13	99500972	99538856	2	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	13	99538857	99540601	2	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	13	99540602	110814553	2.11213301285425	0.144189860271494	TRUE	TRUE	FALSE	FALSE	FALSE	1.16471511150942e-05	5.65121254513688	0
CRUK0063_SU_T1-R5	13	110814554	110819459	1.96980916233094	0.282047714830897	TRUE	FALSE	FALSE	FALSE	FALSE	9336.23495321622	NA	17280
CRUK0063_SU_T1-R5	13	110819460	110828921	2	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	NA	8704.58077262432
CRUK0063_SU_T1-R5	13	110828922	111156592	1.94414624511527	0	TRUE	FALSE	FALSE	FALSE	FALSE	0.618081607141068	4.55271652400835	22.0982486153754
CRUK0063_SU_T1-R5	13	111156593	111158970	2	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
CRUK0063_SU_T1-R5	13	111158971	111160423	2	0	FALSE	NA	FALSE	FALSE	FALSE	Inf	0	17280
